SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,Administrative,Administrative_Duration,BounceRates,ExitRates,Informational,Informational_Duration,PageValues,ProductRelated,ProductRelated_Duration
0.0,Aug,2,2,1,2,Returning_Visitor,True,True,4,85.99127263216032,0.002682822906139017,0.006665622636778191,0,0.15778869390482939,1.8147822143416033,106,3666.0347653567787
0.6,May,1,1,3,5,New_Visitor,False,False,1,98.62165017236244,0.00016346341794872075,0.007376147522463544,0,1.262792110442962,0.08295828117491522,21,452.52454714985294
0.0,Dec,3,4,3,20,Returning_Visitor,False,False,0,3.619452398447765,0.12147492588709805,0.09912640102893482,0,1.0071116089820145,0.10306279241823374,3,59.94548102744989
0.0,Nov,3,2,3,2,Returning_Visitor,False,False,0,3.995920930235161,0.010804580811392852,0.03668992912474919,3,294.6149590969088,0.15330090764276286,34,1249.6944636412202
0.0,Dec,2,2,3,2,New_Visitor,False,False,0,2.0880877673625853,0.0006725733257255558,0.033503562156159995,0,0.5172161459922322,0.030225178727147955,21,449.0733190752917
0.0,Nov,2,2,8,2,Returning_Visitor,False,False,0,1.0212176740169399,0.025553222986691007,0.02987774962911463,0,1.3782856166360864,0.05639269377801827,37,2589.1300299468917
0.8,Nov,3,2,4,13,Returning_Visitor,False,False,0,10.829877506055684,0.0656532488961799,0.061447535013287216,0,0.3131518959998613,0.09349545211742634,4,54.72731381095946
0.0,Nov,1,1,1,3,Returning_Visitor,False,False,0,2.8473996952176135,0.0005381900005385263,0.011323149160209595,0,0.1759658455848221,0.10324438655947231,11,392.8366710960865
0.0,Mar,2,2,1,2,New_Visitor,False,False,2,64.9022954940796,0.0005371341832949811,0.022221723662016652,0,0.11457508802409203,0.3114085039225348,3,291.2085542308117
0.0,Nov,2,6,9,2,Other,False,False,0,2.4229417681693994,0.0008311152315089705,0.1327157093565134,0,0.27045273780818035,0.09121898698495627,2,37.976588002406054
0.0,Nov,6,2,4,2,Returning_Visitor,True,True,0,4.908921903142562,0.0003828491145942794,0.006237058742065441,0,1.3011184632776516,64.30883084247807,19,608.3645476950148
0.0,Nov,2,4,1,1,Returning_Visitor,False,False,0,2.2174842223524975,0.0006448808197092114,0.025548218659331854,0,0.32241195440287646,0.15115857745113365,9,324.00281542177424
0.0,May,2,4,9,20,Returning_Visitor,False,True,3,22.911439354362944,0.0068932210431249955,0.029992885511389487,3,14.923881859438765,33.456337368329436,31,953.9289545431193
0.0,May,2,2,1,2,New_Visitor,True,False,3,85.98371025188742,0.01955036469356823,0.02195250554089877,0,0.2119771838187699,0.04886963609310936,12,329.8845429003398
0.0,Nov,1,8,1,2,New_Visitor,False,False,0,2.18895809799432,0.015328145043904185,0.012738606927395568,0,0.833944439887954,0.12578171975580624,8,429.7398127355614
0.0,Dec,3,2,3,10,Returning_Visitor,False,True,0,3.5045774543569217,0.00174961472636499,0.10603161200433832,0,0.2082045674323563,43.80968612686987,2,59.45745390185287
0.2,May,2,2,1,2,Returning_Visitor,False,False,0,60.15197779205693,0.0004521211867272204,0.020811852634475485,0,0.6345102190970907,0.12332946293603678,8,292.37941578030586
0.0,June,4,10,7,8,Returning_Visitor,False,False,2,65.40598924279789,0.0036882009405319054,0.03107790645797187,0,0.8061642646789086,0.1059682986780509,21,600.4249777565014
0.0,Nov,2,2,2,2,Returning_Visitor,False,True,9,360.1778567787219,0.0019472299032749533,0.008292460052038292,4,195.24330427646643,18.050658025339718,75,2619.664957552892
0.0,Nov,3,2,1,13,Returning_Visitor,False,False,5,230.1755084766111,0.009510029497189052,0.029433031701812266,3,36.69212188720704,0.07720577646891302,45,2835.36054107647
0.0,May,1,2,4,4,Returning_Visitor,False,True,0,2.300297439098353,0.0006286670853768899,0.008313426213114287,0,0.8065072298049462,28.800002835866533,10,1294.5882812696314
1.0,May,3,2,4,3,Returning_Visitor,True,False,3,63.7204040996151,0.18711538113228865,0.07285491405085862,0,0.4944089651107319,0.08220854714925141,31,555.6038935936915
0.0,Mar,2,5,1,3,Returning_Visitor,False,True,0,2.6159239575266837,0.0013982667684612296,0.05453247666318692,0,1.5540110692381595,0.44908038160570507,11,392.4766025439428
0.0,Mar,3,2,3,20,Returning_Visitor,False,False,0,2.454348799586293,0.1881298189003771,0.193037465674918,0,0.6333098411559591,0.1509119752248981,3,78.5364173757366
0.0,Oct,2,5,1,16,Returning_Visitor,False,False,3,349.8800107563654,0.0002767138936241859,0.025914995768680688,0,0.05661398172373795,0.08963772976719264,9,487.7949457373634
0.0,Dec,3,2,6,20,Returning_Visitor,False,False,0,3.7919944787309303,0.0010667212033760405,0.02100313020748046,0,1.7967982254922226,0.8268636177870482,11,399.6097295056695
0.0,May,2,2,3,4,Returning_Visitor,False,True,3,204.23386908024557,0.0010651606993628596,0.007691892964547725,0,11.939654158918476,64.78983577843343,38,737.3400211206537
0.0,Mar,2,2,3,1,Returning_Visitor,True,False,1,12.924049283354574,0.00034270288820037025,0.09843118397177504,0,0.2978899478911882,0.09912359643136626,3,68.95206683408469
0.0,Mar,2,4,2,2,New_Visitor,False,False,0,2.436664660274979,0.00031536101938876523,0.02016900179304838,0,0.3788297176360614,27.306967526460138,10,507.724870599671
0.0,Nov,2,2,3,2,New_Visitor,False,True,0,2.114170265197745,0.00021113336376643244,0.008897219404315352,0,1.1959139108656518,0.12694088446722268,59,2095.5016017816615
0.4,May,2,2,1,1,Returning_Visitor,False,False,0,2.5119026347994784,0.015814085983201977,0.03999557812092186,0,0.48926448822016794,0.07775103757848668,23,1859.982821315527
0.2,May,2,2,8,19,Returning_Visitor,False,False,0,1.6679813086986217,0.0008923272652206424,0.09932018806726002,0,1.4919785559175138,0.047376965917532196,8,81.8774652725884
0.8,May,3,2,6,2,Returning_Visitor,True,False,0,1.5277943134307579,0.0006924230633409625,0.06935255987500726,0,1.4930074512956264,0.050213039251128806,6,75.08423952013253
0.0,May,3,2,2,1,Returning_Visitor,True,False,8,68.7565450489521,0.039389846773259254,0.009985696947185234,0,0.5648882985114583,0.024316010491811865,22,496.9418210759759
0.0,Dec,2,5,3,2,Returning_Visitor,False,False,7,175.711434823296,0.0025314398287071284,0.01709228313759166,3,393.8360726654531,0.39212956950362243,83,3213.2930858420077
0.2,Oct,2,5,9,1,Returning_Visitor,False,False,0,1.570133358240098,0.0003203056783663044,0.0666442018110921,0,0.43764823675150943,0.08388522506119045,2,41.34048696160316
0.0,Dec,1,1,1,10,Returning_Visitor,True,False,6,392.27122777700407,0.000644834020402938,0.0198824754525685,0,0.9838201999663844,0.25235468252318305,9,202.7158472560343
0.0,Sep,2,2,6,1,Returning_Visitor,False,False,0,2.367458584904666,0.022701249026916313,0.04199311266761458,0,1.4269009232519005,0.03627131443813753,19,111.60358336598036
0.0,Dec,1,3,1,8,New_Visitor,False,False,0,2.1737047240137977,0.00023240465324765456,0.007364795113000853,0,1.300089567899539,0.0314187524435569,48,1260.3086112834255
0.0,Nov,2,2,1,2,Returning_Visitor,False,False,0,2.153461207449428,0.0003302849370348747,0.020731635208749235,0,0.23838549852366495,0.1492666226520148,9,472.4031046936574
0.0,May,1,1,1,3,Returning_Visitor,False,False,1,10.849501644056753,0.0002812575666077138,0.018856009566306113,0,0.5002393722533711,0.07871887604797995,13,107.86845103331974
0.0,June,2,6,1,1,Returning_Visitor,True,False,8,321.4793102214488,0.0028953518933416307,0.0336508596147497,3,371.852456320077,0.8494339234098207,66,1617.5851367351281
0.0,Nov,3,2,3,2,Returning_Visitor,False,False,0,2.0980937749147324,0.010324514401234388,0.04074911329138754,0,0.3520784378051287,0.12554619226464195,11,597.6305246915521
0.0,Nov,2,1,3,3,New_Visitor,True,False,0,2.256556524336332,0.000553075579918266,0.012331597512298604,0,0.11731880903239282,0.13695003263248073,4,1655.5792550446185
0.0,Nov,3,2,1,2,Returning_Visitor,False,False,0,2.454271632432935,0.0004072278452078058,0.033245677978868154,0,0.6689782142638694,0.1146568798973118,3,100.3695901772148
0.0,Dec,3,2,1,2,Returning_Visitor,True,False,2,67.44426778733694,0.003501889554566937,0.016830451064404756,0,0.6357105970382223,4.468349028560748,40,1342.8370434269991
0.0,Mar,2,2,3,1,Returning_Visitor,False,False,0,1.9522136569022719,0.02842446662508546,0.08310418150338268,0,0.5278480648993977,0.020539621520222904,6,96.72268570680171
0.0,Aug,2,2,6,13,Returning_Visitor,True,False,3,42.97655031626874,0.0017574564487879277,0.004758906270527542,0,0.6691496968268882,86.71969229985002,51,769.7022227764129
0.0,Jul,3,2,2,13,Returning_Visitor,True,False,9,278.8954949880836,0.023413469531103584,0.017584356225656805,0,1.3674822151659054,1.8182542288836496,90,3881.9620767179827
0.0,Feb,2,12,1,20,Returning_Visitor,False,False,0,3.7175679841921463,0.021380887877238082,0.03397936346693682,0,0.9238013029098048,0.32561572413790574,11,1501.3459977888313
0.6,May,3,12,9,3,Returning_Visitor,False,False,0,1.7096001267432828,0.09790641487484321,0.19260922337683636,0,0.36271035671229424,0.08685689810836694,10,293.73588953688744
0.0,Oct,2,2,2,1,Returning_Visitor,False,False,0,2.651832406222821,0.015460402583009182,0.07496295223375057,0,0.8224551081656944,0.04334675644347385,10,130.98263423889875
0.0,Nov,2,2,4,1,Returning_Visitor,True,False,4,59.915002286434174,0.006221668551507173,0.022971855402439238,0,0.45033794641490055,20.057103446346776,35,1891.0092040606626
0.0,Mar,2,5,9,3,Returning_Visitor,False,False,0,1.2488607764243882,0.001064310574042246,0.09947901054369468,0,0.299776256084395,0.03830153125002303,2,49.29191471338273
0.0,May,2,2,4,2,New_Visitor,False,False,1,14.965177049455434,0.0005970580878374871,0.011096158437604493,2,366.9108059504279,0.07030822343280611,11,845.7489920705556
0.0,Dec,3,2,1,20,New_Visitor,False,True,2,72.5249040812254,0.016614383812530904,0.014633824618024826,2,92.32388464370936,0.6831430430195955,13,179.23831351846457
1.0,May,2,2,4,6,Returning_Visitor,True,True,7,396.566093187843,0.0040542028850896515,0.009544617709199786,3,344.1246706768873,12.191312021829273,73,2843.4200093946106
0.0,Nov,2,2,3,2,Returning_Visitor,True,False,0,1.8761268436908332,0.0005934093337838643,0.03663929553668369,0,0.7476887106894982,0.13021092181403474,13,413.8668609640034
0.0,Mar,2,2,1,4,Returning_Visitor,False,False,4,298.60167431606897,0.005262666723280647,0.00624498393040202,1,48.34119462370874,3.9770904558194315,51,3504.514276297947
0.6,May,1,1,1,2,New_Visitor,False,False,5,402.426832113867,0.00036680385915407646,0.008332202023922458,0,0.193971514701796,0.13432102728203846,27,922.3375205184008
0.0,May,2,2,3,2,Returning_Visitor,True,False,5,303.9640064824248,0.003802021132272006,0.011759328823282348,2,71.27607136964788,10.912484130339552,67,3166.22613158768
0.0,Nov,2,5,1,3,Returning_Visitor,False,False,0,2.275603950023645,0.0037899956091831948,0.021383099873618513,0,0.4686865806579121,0.0870750025521964,22,1054.2293145123308
0.4,Nov,2,2,3,1,Returning_Visitor,False,False,0,1.7706136226653695,0.006449836465275228,0.03747127150875472,0,0.7029317617415916,0.09285477031367728,26,1297.9116112405904
0.0,Mar,3,2,1,8,Returning_Visitor,True,False,0,2.9035645216703463,0.0007452740129026147,0.028567051896329795,0,0.5492833852767476,0.13785162236361223,3,81.97361187104669
0.0,Aug,1,1,3,2,Returning_Visitor,True,False,10,513.2283441032002,0.041042456181440076,0.041100306958096654,2,445.70766545832186,3.027362226411184,78,2989.33252290108
0.8,May,2,5,1,3,Returning_Visitor,False,False,0,2.399727316200729,0.007698194474609376,0.03326514389403891,0,0.8020486831664574,2.490848675194583,52,2719.6032227760547
0.0,May,2,2,6,2,Returning_Visitor,True,False,1,8.592157635688785,0.0003223998868744386,0.013327357588049468,0,25.549848765134833,0.08248117770403825,60,3881.864191377561
0.0,May,2,2,7,2,Returning_Visitor,False,True,3,63.911502358814076,0.0043440807664760165,0.018174154205664924,1,75.51812608079608,2.3960964685695396,92,3106.356742640672
0.6,May,2,4,1,2,Returning_Visitor,False,False,2,308.17506009781687,0.0002861039570738086,0.017495997782268197,0,0.10582947731013329,0.11173740485739937,8,1261.2305280959056
0.0,Mar,2,2,4,1,Returning_Visitor,True,True,0,4.820529237389564,0.00045593008616598966,0.007998116757124975,0,0.5844373106956015,19.25745779257115,34,1605.0632569892402
0.0,Dec,2,5,7,2,Returning_Visitor,False,False,0,3.5664306024000774,0.020421865704589957,0.049692082058726,0,1.750240709632617,0.06579651588415442,21,110.12779386639595
0.0,Nov,2,2,6,2,New_Visitor,False,False,0,2.954327647387987,0.030786128480137363,0.04302843486209517,0,1.1686481833456717,0.1189732329467517,26,1020.4329961788106
0.0,Nov,1,1,1,3,Returning_Visitor,False,False,0,2.129243582487098,0.009999826913247231,0.03542726090948355,1,14.89327222193991,0.12786452168747484,14,390.3746112426393
0.6,May,2,2,6,2,New_Visitor,False,False,3,298.5842024996079,0.0002741404400679462,0.009089635225236814,0,0.21626424789423987,0.12245662576289851,9,329.74057255587053
0.4,Feb,1,1,2,3,Returning_Visitor,False,False,0,2.582883554697036,0.010248970964232879,0.04443022287427019,0,0.6252501606940756,0.059631788059020724,19,308.482892679645
0.0,Aug,3,1,2,11,New_Visitor,False,False,0,2.085759891569605,0.00021989660634160014,0.007285778021462023,0,0.5611156821250447,0.0883154715764765,11,436.96259994693105
0.0,Dec,1,1,1,8,New_Visitor,False,True,0,3.5204181561157832,0.0006511194990416176,0.013022342252339924,0,0.9171134829520715,65.53226207701113,11,1212.2700630417182
0.0,May,2,5,3,2,Returning_Visitor,False,True,0,2.7609467610716845,0.00037917930714887366,0.007613202160078108,0,1.8930964022874708,59.01281847971478,21,2728.2022054555337
0.0,Nov,1,1,4,1,Returning_Visitor,False,False,4,106.28103708902994,0.0045543597575742,0.017101094552712203,5,176.86625834703486,0.14877183226638077,40,893.3200876799048
0.0,May,2,2,5,1,Returning_Visitor,True,False,9,451.0170877471995,0.0030725020051235756,0.015368121021898211,3,109.79751179516316,3.981201068194797,111,3133.8718532122757
0.0,May,2,5,1,6,Returning_Visitor,False,False,0,1.5983250916003877,0.0006879255630664227,0.09925215960050314,0,0.7694669961928856,0.08333996395161677,4,81.74883723184466
0.0,May,3,2,1,13,Returning_Visitor,False,False,0,12.959421460015623,0.0359758847114482,0.066559476187541,0,0.9855350255965724,0.1023084782930889,22,1283.4507313559789
0.8,May,3,2,3,13,Returning_Visitor,False,False,0,0.9204888164997004,0.0003210037478690158,0.07999759540287424,0,0.18265366554255524,0.06110953153284211,4,258.7257964102652
0.0,May,3,2,2,3,Returning_Visitor,True,False,0,0.08065296411515892,0.19906635276321738,0.19833536511606842,0,0.03809386491770766,0.14827704188074675,0,10.92687523823518
0.0,Mar,2,2,1,13,Returning_Visitor,False,False,0,0.947137206792821,0.0004729460326247185,0.02443109105039811,0,0.082164883613539,0.07794187896683746,13,1128.5363020590655
0.0,May,1,1,3,4,New_Visitor,False,True,0,10.816802368835598,0.0004198677014604781,0.005847868563632876,0,1.516617152839871,9.692755597896602,20,1136.6163939719415
0.8,May,4,1,1,3,Returning_Visitor,False,False,6,319.98569915587274,0.00832332677386039,0.02098789559853804,3,30.718277187858302,0.13120661860694216,86,3650.394637939866
0.0,Sep,3,2,4,1,Returning_Visitor,False,False,4,275.48545847713694,0.01664375072991288,0.0341236014900412,0,8.945339248293914,0.1338361386871442,93,2112.674488216116
0.0,Dec,3,2,1,20,Returning_Visitor,False,False,0,3.529047403661979,0.0011622020985308295,0.009620713443560377,0,1.72229976952074,0.14183298614403697,26,818.3483620810047
0.0,May,2,2,1,2,Returning_Visitor,False,True,0,2.243862527608865,0.0008819764201111797,0.019985326116180684,0,0.9174564480781091,48.849685441968816,14,952.7506720700447
0.4,May,1,1,1,5,Returning_Visitor,False,False,1,410.68176630437375,0.0003318220521983197,0.007271968784723796,0,0.5091564655303487,0.12108502449082406,68,3473.096123305272
0.0,Mar,3,2,2,2,Returning_Visitor,False,False,2,36.905348997641944,0.0037693401683012396,0.020296168786661156,0,0.18385404348368684,2.551006844187402,92,2935.495823381763
0.0,Mar,2,2,1,1,Returning_Visitor,False,False,0,2.4274174630641903,0.00028734393445432297,0.010566780193275092,0,0.30577814579005297,0.08124070867975816,13,553.8311943873223
0.0,Mar,2,4,9,3,Returning_Visitor,False,True,9,548.4375593103334,0.0002060824525637625,0.0055548113679474145,0,0.9033948779105676,0.10883189859758222,31,1246.8780035524087
0.0,Nov,2,2,1,2,Returning_Visitor,True,False,7,252.76128721876879,0.016621130320780577,0.02332825682632231,3,26.7969313133508,0.13496123175498478,54,2647.6322703316287
0.0,Dec,3,1,2,2,Returning_Visitor,True,False,9,504.49904994964595,0.012494703674216998,0.016085625206683336,3,303.33680238723747,0.16580681749585172,82,3658.2429235558247
0.0,Dec,1,1,1,5,New_Visitor,False,False,3,38.90001183152198,0.00045686434451889537,0.021991668818454626,0,0.2853717207908159,0.12553233770633815,10,283.4583501931179
0.0,Nov,1,1,1,11,Returning_Visitor,False,False,0,1.4214579761028039,0.002531581119707137,0.008691996272581935,0,0.5273336172103413,0.04176452605736205,66,2367.8305348889194
0.0,Nov,1,1,9,20,New_Visitor,False,True,2,62.46290569305424,0.0024047846290929323,0.014285329902637733,0,0.8704702258109582,64.92949948566041,9,443.80944697664523
0.0,Nov,3,2,1,8,Returning_Visitor,False,False,0,1.090410888195023,0.00023288002709138413,0.009614988341184169,0,0.7094480991363059,0.06363214412956752,54,3621.953431033061
0.0,Dec,1,1,9,20,Returning_Visitor,False,True,0,3.826627832083477,0.006054445591116074,0.021871681950085795,0,11.502712075647556,108.08907633942835,17,1610.43707520221
0.0,Mar,2,2,2,2,Returning_Visitor,False,False,2,53.47838208973408,0.004876982269344022,0.022221019229719936,1,230.8910775899885,7.751240348413796,21,1372.8548156042214
0.0,Mar,1,1,3,4,Returning_Visitor,False,False,0,2.0766155838966274,0.03307589740210799,0.07213577647373176,0,0.8802447319030298,0.03486250611713025,18,1513.6277252845757
0.0,Dec,2,2,9,10,Returning_Visitor,True,False,6,117.02022157645082,0.0003963259691898759,0.0053485229347332115,0,26.496826419234278,0.12873274067451185,82,3141.839502975934
0.0,Feb,3,5,9,3,Returning_Visitor,False,False,1,194.56947898881637,0.018165492492945925,0.09982319412595375,0,0.8114802241324913,0.1287373588606131,12,745.6422066304281
0.0,Jul,3,2,6,1,Returning_Visitor,False,False,0,1.7457143545150406,0.18386940987449454,0.09944209357421742,0,4.292798900604262,0.053631253953200515,51,708.1816217775471
0.0,May,2,2,4,2,Returning_Visitor,False,True,4,59.95182882639078,0.0008110343445820833,0.013319688228454718,1,25.38912112712863,50.43268963206202,30,68.85934567637742
0.0,Nov,1,1,1,1,Returning_Visitor,False,False,0,1.5516132414340682,0.02137965122537604,0.0461207840290438,0,0.2773120403289323,0.0732798964799826,38,909.7910520732403
1.0,Mar,1,1,2,1,New_Visitor,True,False,0,3.5151481294915805,0.018148881630760942,0.06938398792058335,0,0.7446020245551597,0.03578214488223223,7,70.94069211027517
0.0,Nov,2,2,3,8,New_Visitor,False,False,0,0.9022773683071046,0.0009782853386425376,0.13270532771263435,0,0.1927711367606644,0.06897233371435063,2,55.955383630841965
0.0,Dec,8,13,9,20,Returning_Visitor,False,False,0,2.632939314842224,0.0011018281631047138,0.0428438614498315,0,0.18316811323161164,1.0678755344859103,4,572.9820324383473
0.0,Mar,2,2,1,1,Returning_Visitor,True,False,0,1.3505670845508346,0.0002957478217136843,0.020880087750563325,0,0.2455877661704545,0.07171227078995832,21,1241.9348600655794
0.0,May,2,2,1,4,Returning_Visitor,True,False,1,16.937549557181004,0.002077270490090716,0.004964301053076642,2,281.81196920573706,3.356268205591806,44,238.30055994975297
0.0,Nov,2,2,1,2,Returning_Visitor,False,True,6,397.93168888116594,0.015365148782090778,0.025313047307479856,3,269.93215130933686,0.2529818637703682,67,3038.117980108261
0.0,Nov,1,5,2,2,Returning_Visitor,False,False,8,99.40685538264587,0.002773514858620997,0.005191340003625602,0,191.76799350976944,0.0944440550994492,96,3141.345168466576
0.0,Mar,2,2,1,1,Returning_Visitor,False,False,0,14.968828509683194,0.0007431998544787147,0.04162567797583329,0,1.5762930847704155,0.12760590326580423,8,186.1575457022135
0.0,Sep,3,2,1,2,Returning_Visitor,True,True,10,478.439042061567,0.006148909666878402,0.018174338092232744,0,0.6640052199363242,17.1649912899741,66,814.8360283856568
0.0,Nov,3,2,2,2,Returning_Visitor,True,False,0,1.6965331554412508,0.004895432450614931,0.02498835354339912,2,84.36975546181199,0.09536599458573734,68,2585.56935496565
0.0,May,3,2,1,1,Returning_Visitor,True,False,0,27.32381388001429,0.004875919576896271,0.03326583213994252,0,0.15058642625803983,0.25161097231881585,9,485.3068727803774
0.0,Nov,2,4,7,2,New_Visitor,False,False,9,71.91070813536643,0.011750215722925911,0.0105232854637822,0,0.44742274284358097,0.07719214494117367,33,521.5548699041419
0.0,Dec,2,5,9,2,Returning_Visitor,True,True,9,83.99660394777335,0.000641915445484429,0.00896043531132406,0,0.728997111320449,62.43626907692523,47,2547.2735589684257
0.0,Dec,4,1,9,3,New_Visitor,True,True,0,2.685335811972619,0.0007159491692743301,0.018195155698066175,0,0.9978817701339259,68.30644478911864,12,545.9700881092394
0.0,May,2,2,2,2,Returning_Visitor,False,False,4,115.9351393644878,0.0005367713104152376,0.036631194320629966,0,0.5353932976722249,0.12120509732945683,3,112.05003593971617
0.0,Nov,7,2,3,13,Returning_Visitor,False,False,0,1.166446256637556,0.06611049245241042,0.0560278721602406,0,0.28502875566477825,0.08976041351684672,5,317.59788542007055
0.8,May,2,2,1,2,Returning_Visitor,False,False,0,2.22840337455272,0.00016344284827232152,0.0181732498489763,0,1.5715022906660778,0.12385593615158051,7,121.47236409503967
0.0,Nov,3,2,3,1,Returning_Visitor,False,False,0,0.10328866243363967,0.19842135588828502,0.1983552655624493,0,0.04975467920298599,0.15110238960211797,1,13.810799454592843
0.0,Nov,2,4,6,1,Returning_Visitor,False,True,0,0.9261991858482262,0.000540644807295947,0.037491452413898854,0,0.6609185338019858,0.03771925632361724,25,2301.6221833822915
0.0,May,2,4,9,3,New_Visitor,True,False,8,251.8285377193963,0.00044752176098983873,0.024026117188465566,0,0.22278058528895422,0.06236337448032694,10,380.96677275773567
0.0,May,3,2,1,4,Returning_Visitor,True,False,0,3.7161899993107452,0.0007272302360730797,0.026590347168612957,0,1.576711073517774,0.7804790548442583,11,445.426594312435
0.4,May,2,2,5,2,Returning_Visitor,False,False,1,18.189150482416153,0.0023254750239284287,0.01806293803515601,3,349.2706837649735,8.021274804114656,92,2973.615194492322
0.8,Oct,1,2,9,1,Returning_Visitor,True,False,4,63.30059320525611,0.0661167744904152,0.06236233077447099,0,5.511715101699044,2.348517588136685,92,1476.8889871564202
0.0,Dec,3,2,8,3,Returning_Visitor,False,False,1,117.91037368476391,0.03998039676459145,0.10749008940825672,0,1.7984058745205238,77.7122836260873,3,138.8710533004999
0.0,Nov,1,2,3,2,Returning_Visitor,False,True,0,2.506436628103254,0.04425666005234666,0.09214274001841449,0,12.89551425622687,3.81811248426578,52,3306.1055601484895
0.0,May,2,4,6,11,Returning_Visitor,True,True,0,2.812648753821853,0.0006184511137171683,0.019543171865121126,0,0.18831259012217563,58.556477391677824,9,292.6961758012941
0.0,May,1,1,3,4,Returning_Visitor,False,False,3,120.40158951530854,0.01175600344368581,0.028965216757875504,0,0.2078616023063187,0.10725342644681617,12,394.02148933708673
0.0,May,1,1,2,3,Returning_Visitor,True,True,9,397.7163919200512,0.007405242115290392,0.023319359386578708,2,96.63447902202607,9.028673069567514,72,3685.6907305933146
0.0,Nov,1,4,1,2,Returning_Visitor,False,False,0,0.26770614385605895,0.0104336494879868,0.033314726343170606,3,53.20362439155579,0.07989118743356333,34,1352.6430641073123
0.6,May,2,4,3,4,Returning_Visitor,False,True,0,1.2081679642200285,0.030844791032432074,0.0383227494298254,0,0.5470541119575032,5.157522350942211,19,682.1930169472508
0.0,Dec,1,1,2,1,Returning_Visitor,False,False,0,1.4672952651977276,0.011805886196125805,0.03999812636706341,0,0.3378453850745684,0.12396677261801077,10,708.1697894854317
0.0,Mar,1,1,1,3,New_Visitor,False,False,0,1.9696534335612832,0.0006113994191007302,0.019541055714995263,0,0.27062422037119915,0.12074327871933076,8,492.74072826984934
0.0,May,1,1,4,3,Returning_Visitor,False,False,0,0.02478394508363598,0.19901472861821334,0.19847343056976513,0,0.010485172271681012,0.06684138500705844,0,7.742028122974768
0.0,May,2,2,1,3,Returning_Visitor,True,False,0,1.8716511487960428,0.0006815041664335721,0.05066542126959237,0,0.7337986230849753,0.12543997398431295,4,108.9594098029348
0.0,Sep,3,2,1,1,Returning_Visitor,True,False,4,123.4663781602091,0.006219046864555797,0.019987486661565104,0,0.7116773724555503,8.92668915161221,32,1115.0292330424204
0.0,Dec,2,13,9,20,Other,True,False,0,1.8917146086692416,0.0011375927642048598,0.06660512052545561,0,0.3500206470489031,0.08898341643570423,7,294.7212975114584
0.0,Dec,1,1,7,2,New_Visitor,True,False,1,126.26177943851432,0.00030839964856573866,0.007997756866195329,0,1.1719920933245371,0.04177945275911782,21,1117.5791458369863
